Image,Width,Height,Sigma,Tmin,Tmax,Host_Time_ms,Device_Time_ms,Speedup
pirate.pgm,512,512,1.0,30,80,29.704063,1.420736,20.90
pirate.pgm,512,512,1.0,30,90,30.929760,1.458944,21.20
pirate.pgm,512,512,1.0,30,100,29.666431,1.427104,20.78
pirate.pgm,512,512,1.0,30,110,36.271233,1.422944,25.49
pirate.pgm,512,512,1.0,30,120,30.185568,1.419808,21.26
pirate.pgm,512,512,1.0,30,130,30.010464,1.428480,21.00
pirate.pgm,512,512,1.0,40,80,31.069664,1.431232,21.70
pirate.pgm,512,512,1.0,40,90,30.762688,1.450848,21.20
pirate.pgm,512,512,1.0,40,100,29.808704,1.396288,21.34
pirate.pgm,512,512,1.0,40,110,29.860960,1.410112,21.17
pirate.pgm,512,512,1.0,40,120,29.480608,1.406496,20.96
pirate.pgm,512,512,1.0,40,130,30.084641,1.407776,21.37
pirate.pgm,512,512,1.0,50,80,31.087936,1.406144,22.10
pirate.pgm,512,512,1.0,50,90,31.039072,1.417280,21.90
pirate.pgm,512,512,1.0,50,100,29.739712,1.409856,21.09
pirate.pgm,512,512,1.0,50,110,30.041952,1.412608,21.26
pirate.pgm,512,512,1.0,50,120,29.516319,1.422432,20.75
pirate.pgm,512,512,1.0,50,130,29.832001,1.424160,20.94
pirate.pgm,512,512,1.0,60,80,29.950016,1.408736,21.26
pirate.pgm,512,512,1.0,60,90,30.934368,1.442848,21.43
pirate.pgm,512,512,1.0,60,100,30.966816,1.450720,21.34
pirate.pgm,512,512,1.0,60,110,31.009312,1.420256,21.83
pirate.pgm,512,512,1.0,60,120,29.937664,1.415808,21.14
pirate.pgm,512,512,1.0,60,130,30.297983,1.432512,21.15
pirate.pgm,512,512,1.0,70,80,30.881569,1.441792,21.41
pirate.pgm,512,512,1.0,70,90,30.060736,1.409184,21.33
pirate.pgm,512,512,1.0,70,100,36.871872,1.421984,25.92
pirate.pgm,512,512,1.0,70,110,29.635136,1.411040,21.00
pirate.pgm,512,512,1.0,70,120,30.001217,1.432928,20.93
pirate.pgm,512,512,1.0,70,130,30.943296,1.438528,21.51
pirate.pgm,512,512,1.25,20,80,30.146015,1.401408,21.51
pirate.pgm,512,512,1.25,20,90,30.854719,1.431840,21.54
pirate.pgm,512,512,1.25,20,100,30.121599,1.443104,20.87
pirate.pgm,512,512,1.25,20,110,37.090591,1.430880,25.92
pirate.pgm,512,512,1.25,20,120,31.156351,1.433280,21.73
pirate.pgm,512,512,1.25,20,130,37.232960,1.500672,24.81
pirate.pgm,512,512,1.25,30,80,36.989632,1.419808,26.05
pirate.pgm,512,512,1.25,30,90,30.774912,1.448640,21.24
pirate.pgm,512,512,1.25,30,100,30.905537,1.433984,21.55
pirate.pgm,512,512,1.25,30,110,30.208448,1.422752,21.23
pirate.pgm,512,512,1.25,30,120,30.041248,1.423040,21.11
pirate.pgm,512,512,1.25,30,130,29.816448,1.426048,20.90
pirate.pgm,512,512,1.25,40,80,31.027679,1.436416,21.60
pirate.pgm,512,512,1.25,40,90,36.459137,1.440352,25.31
pirate.pgm,512,512,1.25,40,100,30.511711,1.423168,21.43
pirate.pgm,512,512,1.25,40,110,35.312351,1.485568,23.77
pirate.pgm,512,512,1.25,40,120,29.528992,1.407488,20.97
pirate.pgm,512,512,1.25,40,130,29.319744,1.422464,20.61
pirate.pgm,512,512,1.25,50,80,29.991840,1.444128,20.76
pirate.pgm,512,512,1.25,50,90,29.861536,1.413536,21.12
pirate.pgm,512,512,1.25,50,100,30.550272,1.489696,20.50
pirate.pgm,512,512,1.25,50,110,29.751680,1.450432,20.51
pirate.pgm,512,512,1.25,50,120,32.999519,1.427872,23.11
pirate.pgm,512,512,1.25,50,130,29.853376,1.424544,20.95
pirate.pgm,512,512,1.25,60,80,29.967264,1.404256,21.34
pirate.pgm,512,512,1.25,60,90,30.991648,1.425632,21.73
pirate.pgm,512,512,1.25,60,100,36.049953,1.409312,25.57
pirate.pgm,512,512,1.25,60,110,37.411137,1.425024,26.25
pirate.pgm,512,512,1.25,60,120,29.662945,1.422400,20.85
pirate.pgm,512,512,1.25,60,130,29.627680,1.414368,20.94
pirate.pgm,512,512,1.25,70,80,29.688641,1.405408,21.12
pirate.pgm,512,512,1.25,70,90,29.587105,1.436672,20.59
pirate.pgm,512,512,1.25,70,100,29.706400,1.435680,20.69
pirate.pgm,512,512,1.25,70,110,29.495199,1.406144,20.97
pirate.pgm,512,512,1.25,70,120,30.953505,1.428864,21.66
pirate.pgm,512,512,1.25,70,130,38.550560,1.534848,25.11
pirate.pgm,512,512,1.5,20,80,29.642752,1.422496,20.83
pirate.pgm,512,512,1.5,20,90,29.870209,1.435104,20.81
pirate.pgm,512,512,1.5,20,100,36.669537,1.439744,25.46
pirate.pgm,512,512,1.5,20,110,36.663200,1.544800,23.73
pirate.pgm,512,512,1.5,20,120,30.789408,1.451072,21.21
pirate.pgm,512,512,1.5,20,130,30.977024,1.443744,21.45
pirate.pgm,512,512,1.5,30,80,29.786049,1.432800,20.78
pirate.pgm,512,512,1.5,30,90,29.775776,1.420864,20.95
pirate.pgm,512,512,1.5,30,100,29.843872,1.403424,21.26
pirate.pgm,512,512,1.5,30,110,30.969791,1.406880,22.01
pirate.pgm,512,512,1.5,30,120,30.970016,1.421248,21.79
pirate.pgm,512,512,1.5,30,130,38.166656,1.446016,26.39
pirate.pgm,512,512,1.5,40,80,30.846209,1.442368,21.38
pirate.pgm,512,512,1.5,40,90,30.879681,1.415232,21.81
pirate.pgm,512,512,1.5,40,100,30.944351,1.419488,21.79
pirate.pgm,512,512,1.5,40,110,30.593632,1.448928,21.11
pirate.pgm,512,512,1.5,40,120,31.182592,1.428256,21.83
pirate.pgm,512,512,1.5,40,130,31.065184,1.413472,21.97
pirate.pgm,512,512,1.5,50,80,30.349825,1.438784,21.09
pirate.pgm,512,512,1.5,50,90,30.191456,1.426784,21.16
pirate.pgm,512,512,1.5,50,100,31.219072,1.438400,21.70
pirate.pgm,512,512,1.5,50,110,30.947329,1.420800,21.78
pirate.pgm,512,512,1.5,50,120,31.008224,1.433632,21.62
pirate.pgm,512,512,1.5,50,130,37.107136,1.430464,25.94
pirate.pgm,512,512,1.5,60,80,29.767776,1.407264,21.15
pirate.pgm,512,512,1.5,60,90,36.916702,1.470304,25.10
pirate.pgm,512,512,1.5,60,100,33.879360,1.451488,23.34
pirate.pgm,512,512,1.5,60,110,30.122433,1.437632,20.95
pirate.pgm,512,512,1.5,60,120,30.591393,1.446272,21.15
pirate.pgm,512,512,1.5,60,130,29.916639,1.420128,21.06
pirate.pgm,512,512,1.5,70,80,29.757280,1.405472,21.17
pirate.pgm,512,512,1.5,70,90,29.601919,1.436896,20.60
pirate.pgm,512,512,1.5,70,100,29.722496,1.429344,20.79
pirate.pgm,512,512,1.5,70,110,30.761889,1.433888,21.45
pirate.pgm,512,512,1.5,70,120,36.027138,1.437632,25.06
pirate.pgm,512,512,1.5,70,130,30.972736,1.434464,21.59
pirate.pgm,512,512,1.75,20,80,34.724960,1.419584,24.46
pirate.pgm,512,512,1.75,20,90,29.561184,1.423104,20.77
pirate.pgm,512,512,1.75,20,100,30.008768,1.448032,20.72
pirate.pgm,512,512,1.75,20,110,29.926464,1.421248,21.05
pirate.pgm,512,512,1.75,20,120,31.250048,1.435520,21.76
pirate.pgm,512,512,1.75,20,130,29.949375,1.432448,20.90
pirate.pgm,512,512,1.75,30,80,29.889313,1.437184,20.79
pirate.pgm,512,512,1.75,30,90,30.785824,1.461536,21.06
pirate.pgm,512,512,1.75,30,100,29.982784,1.424896,21.04
pirate.pgm,512,512,1.75,30,110,29.922785,1.412192,21.18
pirate.pgm,512,512,1.75,30,120,29.511200,1.418624,20.80
pirate.pgm,512,512,1.75,30,130,31.202656,1.449088,21.53
pirate.pgm,512,512,1.75,40,80,29.953823,1.435648,20.86
pirate.pgm,512,512,1.75,40,90,30.255520,1.476384,20.49
pirate.pgm,512,512,1.75,40,100,36.714657,1.442528,25.45
pirate.pgm,512,512,1.75,40,110,30.052992,1.424960,21.09
pirate.pgm,512,512,1.75,40,120,29.814592,1.427264,20.88
pirate.pgm,512,512,1.75,40,130,29.862976,1.422688,20.99
pirate.pgm,512,512,1.75,50,80,38.089825,1.457728,26.12
pirate.pgm,512,512,1.75,50,90,30.094561,1.425088,21.11
pirate.pgm,512,512,1.75,50,100,40.054081,1.555040,25.75
pirate.pgm,512,512,1.75,50,110,29.872383,1.412672,21.14
pirate.pgm,512,512,1.75,50,120,31.053793,1.441824,21.53
pirate.pgm,512,512,1.75,50,130,29.647297,1.409216,21.03
pirate.pgm,512,512,1.75,60,80,29.718784,1.430176,20.77
pirate.pgm,512,512,1.75,60,90,30.129087,1.448448,20.80
pirate.pgm,512,512,1.75,60,100,30.824961,1.417824,21.74
pirate.pgm,512,512,1.75,60,110,29.877760,1.423232,20.99
pirate.pgm,512,512,1.75,60,120,29.852512,1.410816,21.15
pirate.pgm,512,512,1.75,60,130,30.963297,1.432000,21.62
pirate.pgm,512,512,1.75,70,80,36.896545,1.446880,25.50
pirate.pgm,512,512,1.75,70,90,30.012960,1.406496,21.33
pirate.pgm,512,512,1.75,70,100,29.678272,1.421856,20.87
pirate.pgm,512,512,1.75,70,110,29.656927,1.422944,20.84
pirate.pgm,512,512,1.75,70,120,29.837568,1.420064,21.01
pirate.pgm,512,512,1.75,70,130,30.711937,1.450656,21.17
pirate.pgm,512,512,2.0,20,80,31.034592,1.454816,21.33
pirate.pgm,512,512,2.0,20,90,31.116064,1.446208,21.51
pirate.pgm,512,512,2.0,20,100,30.911488,1.438144,21.49
pirate.pgm,512,512,2.0,20,110,30.921951,1.453024,21.28
pirate.pgm,512,512,2.0,20,120,29.900352,1.418336,21.08
pirate.pgm,512,512,2.0,20,130,30.817440,1.447424,21.29
pirate.pgm,512,512,2.0,30,80,30.789791,1.447168,21.27
pirate.pgm,512,512,2.0,30,90,30.707359,1.431680,21.44
pirate.pgm,512,512,2.0,30,100,29.808352,1.438048,20.72
pirate.pgm,512,512,2.0,30,110,31.032736,1.455744,21.31
pirate.pgm,512,512,2.0,30,120,30.889120,1.437952,21.48
pirate.pgm,512,512,2.0,30,130,29.706656,1.407776,21.10
pirate.pgm,512,512,2.0,40,80,29.869057,1.425504,20.95
pirate.pgm,512,512,2.0,40,90,29.761984,1.424256,20.89
pirate.pgm,512,512,2.0,40,100,30.005440,1.415744,21.19
pirate.pgm,512,512,2.0,40,110,31.084415,1.430240,21.73
pirate.pgm,512,512,2.0,40,120,29.590240,1.421952,20.80
pirate.pgm,512,512,2.0,40,130,31.094528,1.425216,21.81
pirate.pgm,512,512,2.0,50,80,30.841856,1.425920,21.62
pirate.pgm,512,512,2.0,50,90,31.009216,1.444448,21.46
pirate.pgm,512,512,2.0,50,100,29.920576,1.423328,21.02
pirate.pgm,512,512,2.0,50,110,30.992096,1.454176,21.31
pirate.pgm,512,512,2.0,50,120,37.034817,1.464352,25.29
pirate.pgm,512,512,2.0,50,130,38.683231,1.484128,26.06
pirate.pgm,512,512,2.0,60,80,31.230495,1.457792,21.42
pirate.pgm,512,512,2.0,60,90,30.141985,1.419072,21.24
pirate.pgm,512,512,2.0,60,100,31.227455,1.427872,21.86
pirate.pgm,512,512,2.0,60,110,29.605503,1.436896,20.60
pirate.pgm,512,512,2.0,60,120,29.750912,1.421600,20.92
pirate.pgm,512,512,2.0,60,130,30.811199,1.429920,21.54
pirate.pgm,512,512,2.0,70,80,30.167393,1.432672,21.05
pirate.pgm,512,512,2.0,70,90,29.942720,1.421408,21.06
pirate.pgm,512,512,2.0,70,100,36.516670,1.446080,25.25
pirate.pgm,512,512,2.0,70,110,29.868959,1.417856,21.06
pirate.pgm,512,512,2.0,70,120,36.832001,1.469280,25.06
pirate.pgm,512,512,2.0,70,130,30.980097,1.450464,21.35
pirate.pgm,512,512,2.25,20,80,29.924065,1.413280,21.17
pirate.pgm,512,512,2.25,20,90,30.881599,1.463296,21.10
pirate.pgm,512,512,2.25,20,100,31.246048,1.431424,21.82
pirate.pgm,512,512,2.25,20,110,29.699009,1.423808,20.85
pirate.pgm,512,512,2.25,20,120,30.865952,1.429440,21.59
pirate.pgm,512,512,2.25,20,130,29.813919,1.413568,21.09
pirate.pgm,512,512,2.25,30,80,38.895809,1.510016,25.75
pirate.pgm,512,512,2.25,30,90,30.865536,1.416320,21.79
pirate.pgm,512,512,2.25,30,100,30.872704,1.450144,21.28
pirate.pgm,512,512,2.25,30,110,31.140512,1.423104,21.88
pirate.pgm,512,512,2.25,30,120,29.925024,1.442336,20.74
pirate.pgm,512,512,2.25,30,130,30.893024,1.424736,21.68
pirate.pgm,512,512,2.25,40,80,31.093281,1.434752,21.67
pirate.pgm,512,512,2.25,40,90,30.128033,1.416288,21.27
pirate.pgm,512,512,2.25,40,100,30.785984,1.418752,21.69
pirate.pgm,512,512,2.25,40,110,31.142241,1.439104,21.64
pirate.pgm,512,512,2.25,40,120,30.522528,1.432736,21.30
pirate.pgm,512,512,2.25,40,130,29.700544,1.416416,20.96
pirate.pgm,512,512,2.25,50,80,31.195871,1.433984,21.75
pirate.pgm,512,512,2.25,50,90,36.926880,1.430272,25.81
pirate.pgm,512,512,2.25,50,100,31.600224,1.437760,21.97
pirate.pgm,512,512,2.25,50,110,30.147743,1.418912,21.24
pirate.pgm,512,512,2.25,50,120,31.141697,1.451744,21.45
pirate.pgm,512,512,2.25,50,130,29.995071,1.408896,21.28
pirate.pgm,512,512,2.25,60,80,38.196800,1.450208,26.33
pirate.pgm,512,512,2.25,60,90,29.797089,1.432320,20.80
pirate.pgm,512,512,2.25,60,100,38.241985,1.435520,26.63
pirate.pgm,512,512,2.25,60,110,31.056543,1.417056,21.91
pirate.pgm,512,512,2.25,60,120,31.268929,1.426688,21.91
pirate.pgm,512,512,2.25,60,130,31.007168,1.410368,21.98
pirate.pgm,512,512,2.25,70,80,31.140640,1.437184,21.66
pirate.pgm,512,512,2.25,70,90,31.008991,1.418720,21.85
pirate.pgm,512,512,2.25,70,100,29.882463,1.421440,21.02
pirate.pgm,512,512,2.25,70,110,36.934624,1.429632,25.83
pirate.pgm,512,512,2.25,70,120,31.103392,1.419744,21.90
pirate.pgm,512,512,2.25,70,130,37.085152,1.424576,26.03
pirate.pgm,512,512,2.5,20,80,31.099648,1.424800,21.82
pirate.pgm,512,512,2.5,20,90,31.069248,1.453760,21.37
pirate.pgm,512,512,2.5,20,100,29.818497,1.418912,21.01
pirate.pgm,512,512,2.5,20,110,31.233280,1.433728,21.78
pirate.pgm,512,512,2.5,20,120,30.817375,1.456224,21.16
pirate.pgm,512,512,2.5,20,130,31.032385,1.429504,21.70
pirate.pgm,512,512,2.5,30,80,29.752031,1.424256,20.88
pirate.pgm,512,512,2.5,30,90,29.643105,1.450336,20.43
pirate.pgm,512,512,2.5,30,100,37.000160,1.418944,26.07
pirate.pgm,512,512,2.5,30,110,35.813313,1.455712,24.60
pirate.pgm,512,512,2.5,30,120,31.065569,1.422176,21.84
pirate.pgm,512,512,2.5,30,130,31.181120,1.411136,22.09
pirate.pgm,512,512,2.5,40,80,39.511200,1.482176,26.65
pirate.pgm,512,512,2.5,40,90,30.566689,1.407232,21.72
pirate.pgm,512,512,2.5,40,100,30.287777,1.408160,21.50
pirate.pgm,512,512,2.5,40,110,31.031967,1.409088,22.02
pirate.pgm,512,512,2.5,40,120,37.982239,1.423680,26.67
pirate.pgm,512,512,2.5,40,130,31.131424,1.438080,21.64
pirate.pgm,512,512,2.5,50,80,31.080288,1.438464,21.60
pirate.pgm,512,512,2.5,50,90,30.896704,1.419264,21.76
pirate.pgm,512,512,2.5,50,100,30.008801,1.406912,21.32
pirate.pgm,512,512,2.5,50,110,29.935743,1.425184,21.00
pirate.pgm,512,512,2.5,50,120,29.761280,1.414784,21.03
pirate.pgm,512,512,2.5,50,130,30.821695,1.437920,21.43
pirate.pgm,512,512,2.5,60,80,29.888224,1.427104,20.94
pirate.pgm,512,512,2.5,60,90,30.032513,1.410496,21.29
pirate.pgm,512,512,2.5,60,100,29.859743,1.393600,21.42
pirate.pgm,512,512,2.5,60,110,29.564512,1.402048,21.08
pirate.pgm,512,512,2.5,60,120,29.587809,1.428192,20.71
pirate.pgm,512,512,2.5,60,130,31.053312,1.437952,21.59
pirate.pgm,512,512,2.5,70,80,29.694271,1.431904,20.73
pirate.pgm,512,512,2.5,70,90,29.650976,1.421632,20.85
pirate.pgm,512,512,2.5,70,100,29.700735,1.416320,20.97
pirate.pgm,512,512,2.5,70,110,29.738209,1.421984,20.91
pirate.pgm,512,512,2.5,70,120,29.700895,1.404320,21.14
pirate.pgm,512,512,2.5,70,130,37.118977,1.581376,23.47
walkbridge.pgm,512,512,0.5,20,80,30.094976,1.470048,20.47
walkbridge.pgm,512,512,0.5,20,90,31.372801,1.446144,21.69
walkbridge.pgm,512,512,0.5,20,100,29.626881,1.417568,20.89
walkbridge.pgm,512,512,0.5,20,110,29.864000,1.434624,20.81
walkbridge.pgm,512,512,0.5,20,120,38.195042,1.451712,26.31
walkbridge.pgm,512,512,0.5,20,130,29.805441,1.430752,20.83
walkbridge.pgm,512,512,0.5,30,80,31.193312,1.469536,21.22
walkbridge.pgm,512,512,0.5,30,90,29.543200,1.429536,20.66
walkbridge.pgm,512,512,0.5,30,100,29.716288,1.406208,21.13
walkbridge.pgm,512,512,0.5,30,110,30.004768,1.425792,21.04
walkbridge.pgm,512,512,0.5,30,120,37.017761,1.499552,24.68
walkbridge.pgm,512,512,0.5,30,130,30.129185,1.404672,21.44
walkbridge.pgm,512,512,0.5,40,80,31.092319,1.444640,21.52
walkbridge.pgm,512,512,0.5,40,90,31.107807,1.423808,21.84
walkbridge.pgm,512,512,0.5,40,100,37.395584,1.437696,26.01
walkbridge.pgm,512,512,0.5,40,110,36.917152,1.566368,23.56
walkbridge.pgm,512,512,0.5,40,120,30.107008,1.423616,21.14
walkbridge.pgm,512,512,0.5,40,130,37.095169,1.435264,25.84
walkbridge.pgm,512,512,0.5,50,80,31.107904,1.457120,21.34
walkbridge.pgm,512,512,0.5,50,90,29.679169,1.437504,20.64
walkbridge.pgm,512,512,0.5,50,100,30.939392,1.444000,21.42
walkbridge.pgm,512,512,0.5,50,110,31.271681,1.456576,21.46
walkbridge.pgm,512,512,0.5,50,120,30.046881,1.429312,21.02
walkbridge.pgm,512,512,0.5,50,130,30.115616,1.404768,21.43
walkbridge.pgm,512,512,0.5,60,80,31.396799,1.437472,21.84
walkbridge.pgm,512,512,0.5,60,90,31.028065,1.439648,21.55
walkbridge.pgm,512,512,0.5,60,100,30.779552,1.451072,21.21
walkbridge.pgm,512,512,0.5,60,110,29.637024,1.402272,21.13
walkbridge.pgm,512,512,0.5,60,120,30.901119,1.440800,21.44
walkbridge.pgm,512,512,0.5,60,130,37.450207,1.443168,25.94
walkbridge.pgm,512,512,0.5,70,80,29.966433,1.446400,20.71
walkbridge.pgm,512,512,0.5,70,90,29.813025,1.412480,21.10
walkbridge.pgm,512,512,0.5,70,100,30.968063,1.448192,21.38
walkbridge.pgm,512,512,0.5,70,110,31.233025,1.421696,21.96
walkbridge.pgm,512,512,0.5,70,120,29.741184,1.403808,21.18
walkbridge.pgm,512,512,0.5,70,130,36.571072,1.433888,25.50
walkbridge.pgm,512,512,0.75,20,80,30.133472,1.417344,21.26
walkbridge.pgm,512,512,0.75,20,90,31.015039,1.435968,21.59
walkbridge.pgm,512,512,0.75,20,100,30.806721,1.411296,21.82
walkbridge.pgm,512,512,0.75,20,110,31.090048,1.450848,21.42
walkbridge.pgm,512,512,0.75,20,120,29.840033,1.413280,21.11
walkbridge.pgm,512,512,0.75,20,130,29.757120,1.397248,21.29
walkbridge.pgm,512,512,0.75,30,80,29.584641,1.421056,20.81
walkbridge.pgm,512,512,0.75,30,90,29.937408,1.434752,20.86
walkbridge.pgm,512,512,0.75,30,100,29.691521,1.422816,20.86
walkbridge.pgm,512,512,0.75,30,110,36.442978,1.432736,25.43
walkbridge.pgm,512,512,0.75,30,120,29.796385,1.420960,20.96
walkbridge.pgm,512,512,0.75,30,130,29.922400,1.420320,21.06
walkbridge.pgm,512,512,0.75,40,80,30.097120,1.411584,21.32
walkbridge.pgm,512,512,0.75,40,90,29.989536,1.419904,21.12
walkbridge.pgm,512,512,0.75,40,100,29.625759,1.418656,20.88
walkbridge.pgm,512,512,0.75,40,110,29.882944,1.412544,21.15
walkbridge.pgm,512,512,0.75,40,120,37.483936,1.454944,25.76
walkbridge.pgm,512,512,0.75,40,130,31.129057,1.418912,21.93
walkbridge.pgm,512,512,0.75,50,80,29.487616,1.413856,20.85
walkbridge.pgm,512,512,0.75,50,90,31.197504,1.417504,22.00
walkbridge.pgm,512,512,0.75,50,100,29.854080,1.438624,20.75
walkbridge.pgm,512,512,0.75,50,110,29.966112,1.414464,21.18
walkbridge.pgm,512,512,0.75,50,120,29.994432,1.423392,21.07
walkbridge.pgm,512,512,0.75,50,130,29.817408,1.446688,20.61
walkbridge.pgm,512,512,0.75,60,80,35.450462,1.449024,24.46
walkbridge.pgm,512,512,0.75,60,90,31.276608,1.448224,21.59
walkbridge.pgm,512,512,0.75,60,100,29.858879,1.452256,20.56
walkbridge.pgm,512,512,0.75,60,110,30.603296,1.429024,21.41
walkbridge.pgm,512,512,0.75,60,120,29.788351,1.411520,21.10
walkbridge.pgm,512,512,0.75,60,130,30.817152,1.420768,21.69
walkbridge.pgm,512,512,0.75,70,80,40.477760,1.508480,26.83
walkbridge.pgm,512,512,0.75,70,90,30.800032,1.459136,21.10
walkbridge.pgm,512,512,0.75,70,100,30.917088,1.432352,21.58
walkbridge.pgm,512,512,0.75,70,110,29.806849,1.414080,21.07
walkbridge.pgm,512,512,0.75,70,120,31.117311,1.438496,21.63
walkbridge.pgm,512,512,0.75,70,130,30.042849,1.423648,21.10
walkbridge.pgm,512,512,1.0,20,80,29.792608,1.413920,21.07
walkbridge.pgm,512,512,1.0,20,90,29.512096,1.434272,20.57
walkbridge.pgm,512,512,1.0,20,100,29.833632,1.413472,21.10
walkbridge.pgm,512,512,1.0,20,110,38.797504,1.476000,26.28
walkbridge.pgm,512,512,1.0,20,120,30.981184,1.429440,21.67
walkbridge.pgm,512,512,1.0,20,130,29.669825,1.411488,21.02
walkbridge.pgm,512,512,1.0,30,80,29.876257,1.429696,20.89
walkbridge.pgm,512,512,1.0,30,90,30.868481,1.421024,21.72
walkbridge.pgm,512,512,1.0,30,100,29.924704,1.410752,21.21
walkbridge.pgm,512,512,1.0,30,110,31.306463,1.446368,21.64
walkbridge.pgm,512,512,1.0,30,120,31.202751,1.440672,21.65
walkbridge.pgm,512,512,1.0,30,130,29.843361,1.433440,20.81
walkbridge.pgm,512,512,1.0,40,80,30.927263,1.452544,21.29
walkbridge.pgm,512,512,1.0,40,90,37.169952,1.447744,25.67
walkbridge.pgm,512,512,1.0,40,100,30.924095,1.441152,21.45
walkbridge.pgm,512,512,1.0,40,110,30.877344,1.430720,21.58
walkbridge.pgm,512,512,1.0,40,120,37.085472,1.419808,26.12
walkbridge.pgm,512,512,1.0,40,130,38.126911,1.476608,25.82
walkbridge.pgm,512,512,1.0,50,80,30.735201,1.427296,21.53
walkbridge.pgm,512,512,1.0,50,90,31.057728,1.453728,21.36
walkbridge.pgm,512,512,1.0,50,100,29.735489,1.438080,20.67
walkbridge.pgm,512,512,1.0,50,110,30.778976,1.453504,21.17
walkbridge.pgm,512,512,1.0,50,120,29.736095,1.417120,20.98
walkbridge.pgm,512,512,1.0,50,130,35.025471,1.470592,23.81
walkbridge.pgm,512,512,1.0,60,80,35.485760,1.427552,24.85
walkbridge.pgm,512,512,1.0,60,90,37.187714,1.450720,25.63
walkbridge.pgm,512,512,1.0,60,100,30.844095,1.417568,21.75
walkbridge.pgm,512,512,1.0,60,110,36.766911,1.433088,25.65
walkbridge.pgm,512,512,1.0,60,120,29.962336,1.403712,21.34
walkbridge.pgm,512,512,1.0,60,130,29.944351,1.413088,21.19
walkbridge.pgm,512,512,1.0,70,80,29.925056,1.415392,21.14
walkbridge.pgm,512,512,1.0,70,90,30.993984,1.463936,21.17
walkbridge.pgm,512,512,1.0,70,100,35.864769,1.428800,25.10
walkbridge.pgm,512,512,1.0,70,110,37.226944,1.453312,25.61
walkbridge.pgm,512,512,1.0,70,120,30.083200,1.411520,21.31
walkbridge.pgm,512,512,1.0,70,130,29.616287,1.433440,20.66
walkbridge.pgm,512,512,1.25,20,80,30.574944,1.422944,21.48
walkbridge.pgm,512,512,1.25,20,90,30.825537,1.417440,21.74
walkbridge.pgm,512,512,1.25,20,100,30.014561,1.423968,21.07
walkbridge.pgm,512,512,1.25,20,110,30.961599,1.439296,21.51
walkbridge.pgm,512,512,1.25,20,120,36.751583,1.448704,25.36
walkbridge.pgm,512,512,1.25,20,130,31.122240,1.426144,21.82
walkbridge.pgm,512,512,1.25,30,80,30.125120,1.426784,21.11
walkbridge.pgm,512,512,1.25,30,90,31.130367,1.415520,21.99
walkbridge.pgm,512,512,1.25,30,100,31.253984,1.448192,21.58
walkbridge.pgm,512,512,1.25,30,110,29.817375,1.400736,21.28
walkbridge.pgm,512,512,1.25,30,120,30.465759,1.440352,21.15
walkbridge.pgm,512,512,1.25,30,130,30.904863,1.430624,21.60
walkbridge.pgm,512,512,1.25,40,80,29.802561,1.418688,21.00
walkbridge.pgm,512,512,1.25,40,90,29.870304,1.417952,21.06
walkbridge.pgm,512,512,1.25,40,100,30.795328,1.428896,21.55
walkbridge.pgm,512,512,1.25,40,110,31.040031,1.413696,21.95
walkbridge.pgm,512,512,1.25,40,120,31.010559,1.407616,22.03
walkbridge.pgm,512,512,1.25,40,130,39.215393,1.511456,25.94
walkbridge.pgm,512,512,1.25,50,80,30.786880,1.418976,21.69
walkbridge.pgm,512,512,1.25,50,90,30.776480,1.422816,21.63
walkbridge.pgm,512,512,1.25,50,100,36.591488,1.416512,25.83
walkbridge.pgm,512,512,1.25,50,110,29.819233,1.428224,20.87
walkbridge.pgm,512,512,1.25,50,120,37.450016,1.415712,26.45
walkbridge.pgm,512,512,1.25,50,130,38.095711,1.449120,26.28
walkbridge.pgm,512,512,1.25,60,80,30.918207,1.442880,21.42
walkbridge.pgm,512,512,1.25,60,90,29.661247,1.423616,20.83
walkbridge.pgm,512,512,1.25,60,100,29.949345,1.413248,21.19
walkbridge.pgm,512,512,1.25,60,110,31.021280,1.436192,21.59
walkbridge.pgm,512,512,1.25,60,120,37.624416,1.436608,26.18
walkbridge.pgm,512,512,1.25,60,130,30.893984,1.441472,21.43
walkbridge.pgm,512,512,1.25,70,80,31.235777,1.444288,21.62
walkbridge.pgm,512,512,1.25,70,90,29.862528,1.415264,21.10
walkbridge.pgm,512,512,1.25,70,100,29.858463,1.420128,21.02
walkbridge.pgm,512,512,1.25,70,110,30.727425,1.456768,21.09
walkbridge.pgm,512,512,1.25,70,120,31.042145,1.421024,21.84
walkbridge.pgm,512,512,1.25,70,130,31.220991,1.432896,21.78
walkbridge.pgm,512,512,1.5,20,80,29.776224,1.426560,20.87
walkbridge.pgm,512,512,1.5,20,90,29.874208,1.437984,20.77
walkbridge.pgm,512,512,1.5,20,100,30.814337,1.464800,21.03
walkbridge.pgm,512,512,1.5,20,110,30.958113,1.426880,21.69
walkbridge.pgm,512,512,1.5,20,120,34.799072,1.441408,24.14
walkbridge.pgm,512,512,1.5,20,130,30.774977,1.433312,21.47
walkbridge.pgm,512,512,1.5,30,80,31.240448,1.432192,21.81
walkbridge.pgm,512,512,1.5,30,90,32.689472,1.440928,22.68
walkbridge.pgm,512,512,1.5,30,100,29.789663,1.436832,20.73
walkbridge.pgm,512,512,1.5,30,110,30.142464,1.432960,21.03
walkbridge.pgm,512,512,1.5,30,120,30.973375,1.438240,21.53
